基金代码,交易日期,申购金额,赎回金额,申赎1曝光,申赎2曝光,申赎3曝光,基金类型,风险等级,主要投资行业,投资风格,流动性等级,星期-申购,星期-赎回,节假日,百度指数-申购,情绪热度,发薪收盘
86,20240701,3803.26,1349.98,7745.11,4608.58,6472.13,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.14,1.0,392.0,1100670.72,3247.98
1016,20240701,2511.97,2251.18,5453.47,2401.0,5548.84,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,44456.0,5635779.01,2405.48
530028,20240701,41566.86,44507.04,10083.39,4900.34,8750.36,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.19,0.18,1.0,1584.0,1100670.72,3247.98
1407,20240701,3185.37,1356.97,2461.05,2408.06,2552.88,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.16,1.0,392.0,7532278.01,4631.74
965,20240701,1806.32,1892.55,2581.14,2401.0,2985.92,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.17,0.16,1.0,392.0,7532278.01,4631.76
385,20240701,3595.99,2651.04,2581.14,2424.31,2879.25,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.22,1.0,344.0,29432188.1,2994.73
192,20240701,14088.24,15801.21,3905.69,2692.05,4684.88,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.22,1.0,359.0,1100670.72,3247.98
164402,20240701,5277.85,7187.48,13034.13,2401.0,39301.88,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.21,0.2,1.0,344.0,698596.36,2466.39
168204,20240701,22134.43,21017.04,12650.54,2401.0,41077.13,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.17,1.0,1584.0,1100670.72,3247.98
166016,20240701,120845.22,374398.29,6959.57,3666.21,8854.91,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.16,0.22,1.0,1584.0,698596.41,2466.39
1338,20240701,13565.08,16028.09,8732.7,3924.06,11841.68,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.18,0.18,1.0,3011.0,1230817.22,10453.59
161024,20240701,6307.47,4304.35,9630.57,2401.0,22479.75,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.2,0.18,1.0,3011.0,698596.41,2466.39
1316,20240701,12507.53,9107.35,7786.09,3412.6,8284.82,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.18,0.2,1.0,1584.0,1833717.76,15776.43
160717,20240701,1597.48,1729.31,3350.44,2401.0,3499.49,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.16,0.17,1.0,290.0,10079545.1,3318.59
161028,20240702,16731.45,27553.09,52784.73,2401.0,99812.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.24,0.18,1.0,40155.0,572140.86,2434.8
402,20240702,3619.38,6727.7,3445.1,2656.73,3540.47,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,314.0,6841566.01,4573.09
1480,20240702,2931.47,4457.13,8351.93,2401.0,18070.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,2905.0,6841566.01,4573.1
50027,20240702,23984.44,43849.9,14581.2,6068.77,11453.15,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.2,0.22,1.0,1555.0,1075516.98,3264.0
164906,20240702,11932.92,14677.81,42988.72,2401.0,49046.33,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.2,0.23,1.0,2905.0,851481.72,5869.19
100050,20240702,9800.08,3640.04,4241.24,2876.42,4262.43,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,2905.0,1075516.98,3264.0
86,20240702,2217.14,1349.98,8949.57,5642.08,6539.95,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.19,1.0,462.0,1075516.98,3264.0
1016,20240702,3773.01,2663.39,5786.9,2401.0,5495.15,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.2,0.18,1.0,40155.0,5991913.01,2416.69
530028,20240702,31569.0,41487.3,12210.44,5654.8,8938.27,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.22,0.23,1.0,1555.0,1075516.98,3264.0
1407,20240702,1955.46,1352.54,2475.17,2415.83,2581.85,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,462.0,6841566.01,4573.09
965,20240702,1449.66,1884.4,2619.99,2401.0,2969.67,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.17,0.17,1.0,462.0,6841566.01,4573.11
385,20240702,3954.73,3481.94,2644.72,2444.8,2879.96,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,314.0,28255938.1,2997.01
192,20240702,8909.15,15785.79,4294.22,2817.79,4717.37,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.22,0.22,1.0,328.0,1075516.98,3264.0
164402,20240702,3855.17,5163.25,14866.6,2401.0,38545.3,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,314.0,572140.86,2434.8
168204,20240702,11116.21,11207.45,15188.02,2401.0,40416.62,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.21,0.22,1.0,1555.0,1075516.98,3264.0
166016,20240702,91061.96,187322.94,7057.06,3816.68,8853.5,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.18,0.21,1.0,1555.0,572140.91,2434.8
1338,20240702,37246.89,12914.3,9825.54,4522.4,12023.23,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.2,0.2,1.0,2905.0,1773737.1,10622.31
161024,20240702,3706.94,5541.95,10982.67,2401.0,21946.4,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.22,0.19,1.0,2905.0,572140.91,2434.8
1316,20240702,11833.2,12877.94,9297.84,3926.88,8508.06,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.19,0.18,1.0,1555.0,2231740.01,15818.1
160717,20240702,1744.1,1624.73,3507.97,2401.0,3486.78,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.18,0.19,1.0,280.0,9886219.1,3312.33
161028,20240703,10610.49,26270.34,50077.0,2401.0,95382.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.22,1.0,41431.0,551366.43,2465.17
402,20240703,6828.06,3509.67,3377.99,2621.4,3459.23,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.19,1.0,305.0,7061327.01,4573.7
1480,20240703,4935.23,3483.86,7813.64,2401.0,16887.68,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.21,1.0,2676.0,7061327.01,4573.71
50027,20240703,47714.47,14361.31,13599.98,5337.61,11008.1,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.18,1.0,1467.0,918804.98,3220.23
164906,20240703,8671.77,14393.29,40988.12,2401.0,46394.4,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.18,0.18,1.0,2676.0,799107.91,5818.17
100050,20240703,10791.12,4689.87,4224.99,2795.19,4225.7,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,2676.0,918804.98,3220.23
86,20240703,4236.99,1353.06,8409.16,5014.78,6377.47,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.18,1.0,307.0,918804.98,3220.23
1016,20240703,2247.47,2636.3,5549.54,2401.0,5205.51,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.21,1.0,41431.0,5511842.51,2414.88
530028,20240703,31508.72,32928.08,11227.8,5033.14,8559.62,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.18,0.19,1.0,1467.0,918804.98,3220.23
1407,20240703,1479.44,1354.98,2479.41,2415.13,2579.02,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.19,1.0,307.0,7061327.01,4573.7
965,20240703,1478.69,2006.49,2592.44,2401.0,2942.83,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.16,0.17,1.0,307.0,7061327.01,4573.72
385,20240703,2893.99,3204.33,2614.34,2432.79,2841.1,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,305.0,25784030.1,2982.38
192,20240703,9777.62,8887.28,4211.57,2745.74,4549.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.17,1.0,376.0,918804.98,3220.23
164402,20240703,6130.16,9031.06,13960.25,2401.0,36244.47,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.21,1.0,305.0,551366.43,2465.17
168204,20240703,10344.23,9464.71,13647.31,2401.0,37783.07,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.21,1.0,1467.0,918804.98,3220.23
166016,20240703,623938.86,51947.4,7584.76,4082.29,10108.82,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.21,0.21,1.0,1467.0,551366.48,2465.17
1338,20240703,17892.64,17252.11,9313.38,4174.13,11488.47,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.19,0.19,1.0,2676.0,1091956.1,10518.32
161024,20240703,4373.43,4115.38,10230.32,2401.0,20902.3,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.16,0.2,1.0,2676.0,551366.48,2465.17
1316,20240703,15730.76,9043.22,8525.72,3553.89,7940.09,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.17,0.18,1.0,1467.0,1554658.26,15733.58
160717,20240703,1987.0,1878.08,3463.47,2401.0,3488.9,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.17,0.16,1.0,253.0,8703557.1,3312.87
161028,20240704,19277.01,51552.36,48815.33,2401.0,92131.27,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.17,1.0,53614.0,418344.99,2383.93
402,20240704,3110.09,2970.23,3331.36,2582.55,3453.58,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.15,1.0,315.0,6443803.51,4511.2
1480,20240704,5550.31,6235.75,7569.92,2401.0,16605.11,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.18,1.0,2976.0,6443803.51,4511.21
50027,20240704,46707.04,17018.73,13419.84,5214.7,10851.98,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.14,1.0,1601.0,846151.54,3222.11
164906,20240704,4606.92,17011.9,41039.69,2401.0,46960.96,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.19,0.18,1.0,2976.0,835339.41,5709.36
100050,20240704,6375.31,3410.87,4212.28,2797.31,4256.78,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.22,0.16,1.0,2976.0,846151.54,3222.11
86,20240704,3436.45,1353.06,8341.34,4901.75,6308.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.16,1.0,319.0,846151.54,3222.11
1016,20240704,3157.08,2042.29,5496.56,2401.0,5339.03,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.16,1.0,53614.0,4992913.51,2407.91
530028,20240704,39615.26,28293.94,11082.98,5087.54,8453.66,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.17,0.17,1.0,1601.0,846151.54,3222.11
1407,20240704,1925.13,1361.26,2477.29,2413.72,2583.96,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,319.0,6443803.51,4511.2
965,20240704,1518.89,1995.73,2598.8,2401.0,2897.62,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.18,0.16,1.0,319.0,6443803.51,4511.22
385,20240704,2957.61,3741.96,2592.44,2426.43,2817.09,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,315.0,25900670.1,2957.57
192,20240704,8283.91,4939.4,4123.27,2738.67,4493.43,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.14,1.0,340.0,846151.54,3222.11
164402,20240704,5258.67,13943.28,13467.17,2401.0,35307.75,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.17,1.0,315.0,418344.99,2383.93
168204,20240704,11544.89,10419.3,13269.37,2401.0,36912.04,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.18,1.0,1601.0,846151.54,3222.11
166016,20240704,465246.78,48549.86,7872.27,4157.88,10614.62,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.19,0.16,1.0,1601.0,418345.04,2383.93
1338,20240704,17513.39,72238.98,9407.34,4252.54,11198.13,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.17,0.18,1.0,2976.0,999104.54,10359.02
161024,20240704,4626.1,10998.74,10016.98,2401.0,20179.63,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.17,0.18,1.0,2976.0,418345.04,2383.93
1316,20240704,8778.57,9878.7,8384.43,3592.74,7814.34,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.2,0.17,1.0,1601.0,1559619.39,15557.13
160717,20240704,2245.5,2779.3,3464.17,2401.0,3514.33,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.16,0.18,1.0,233.0,8390832.1,3299.78
161028,20240705,17240.96,44385.1,48549.0,2401.0,92275.38,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.2,1.0,56582.0,356725.64,2355.66
402,20240705,1765.13,3728.84,3270.61,2579.02,3401.3,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.12,1.0,352.0,6582000.51,4515.8
1480,20240705,5027.9,4110.73,7685.77,2401.0,16903.22,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.2,1.0,3165.0,6582000.51,4515.81
50027,20240705,34205.71,17932.95,12924.63,4954.02,10669.72,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.12,1.0,1802.0,1001842.29,3199.19
164906,20240705,9721.54,17319.22,41009.32,2401.0,47512.68,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.17,0.18,1.0,3165.0,1022947.22,5861.46
100050,20240705,9428.49,1783.26,4200.27,2795.19,4212.98,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.23,0.19,1.0,3165.0,1001842.29,3199.19
86,20240705,3011.26,1417.15,8141.42,4811.33,6168.37,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.17,1.0,298.0,1001842.29,3199.19
1016,20240705,3548.02,2626.99,5413.91,2401.0,5284.63,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,56582.0,6362326.01,2386.01
530028,20240705,30175.25,21239.41,10625.92,4877.73,8309.55,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.13,0.12,1.0,1802.0,1001842.29,3199.19
1407,20240705,2151.7,1372.56,2475.88,2409.48,2569.84,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.16,1.0,298.0,6582000.51,4515.8
965,20240705,1522.72,1902.57,2574.07,2401.0,2935.06,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.16,0.15,1.0,298.0,6582000.51,4515.82
385,20240705,2646.36,3433.99,2595.27,2426.43,2835.45,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.14,1.0,352.0,27150894.1,2949.93
192,20240705,12418.32,5312.66,4038.5,2696.29,4477.19,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.13,1.0,320.0,1001842.29,3199.19
164402,20240705,5072.03,6508.89,13619.76,2401.0,35978.85,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.18,1.0,352.0,356725.64,2355.66
168204,20240705,18783.15,9138.43,13048.26,2401.0,36834.34,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.14,1.0,1802.0,1001842.29,3199.19
166016,20240705,88455.93,131221.36,7892.05,3962.2,10060.78,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.2,0.15,1.0,1802.0,356725.69,2355.66
1338,20240705,9068.02,30029.69,8949.57,4080.88,10756.61,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.17,0.16,1.0,3165.0,1173185.48,10190.15
161024,20240705,3891.34,5384.1,10060.78,2401.0,20732.06,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.16,0.19,1.0,3165.0,356725.69,2355.66
1316,20240705,8512.44,8908.42,8237.49,3476.89,7814.34,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.15,0.15,1.0,1802.0,1718687.76,15454.53
160717,20240705,1789.3,2510.22,3431.68,2401.0,3525.63,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.15,0.16,1.0,236.0,9509687.1,3287.37
161028,20240706,2387.83,6816.22,25564.72,2401.0,26400.42,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.02,0.02,0.0,6641.0,356725.64,2355.66
402,20240706,1616.9,2292.58,2917.4,2535.22,2780.35,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.09,0.0,150.0,6582000.51,4515.8
1480,20240706,1544.02,1674.21,4964.62,2401.0,6155.66,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,592.0,6582000.51,4515.81
50027,20240706,6585.76,18834.03,9173.51,4501.91,5667.52,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.07,0.07,0.0,287.0,1001842.29,3199.19
164906,20240706,1557.44,4035.96,23299.21,2401.0,15611.88,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.04,0.03,0.0,592.0,1022947.22,5861.46
100050,20240706,3074.05,2040.66,3490.31,2639.07,3148.4,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.07,0.0,592.0,1001842.29,3199.19
86,20240706,2266.3,1349.98,6105.5,4241.24,3785.6,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.1,0.09,0.0,135.0,1001842.29,3199.19
1016,20240706,1513.47,2438.15,4304.11,2401.0,3117.32,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.05,0.0,6641.0,6362326.01,2386.01
530028,20240706,10949.52,15344.56,8122.35,4513.21,4477.89,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.05,0.07,0.0,287.0,1001842.29,3199.19
1407,20240706,1471.41,1350.54,2441.97,2408.77,2467.4,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,135.0,6582000.51,4515.8
965,20240706,1357.58,1699.83,2507.67,2401.0,2557.83,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.09,0.1,0.0,135.0,6582000.51,4515.82
385,20240706,1874.96,2270.98,2521.09,2421.49,2556.41,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.09,0.09,0.0,150.0,27150894.1,2949.93
192,20240706,2474.19,3601.22,3362.45,2605.86,3014.88,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.05,0.06,0.0,282.0,1001842.29,3199.19
164402,20240706,1598.3,1625.48,8038.99,2401.0,11171.99,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,150.0,356725.64,2355.66
168204,20240706,2127.85,2353.3,8085.61,2401.0,12588.37,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.04,0.0,287.0,1001842.29,3199.19
166016,20240706,2529.61,23491.12,5058.58,3150.52,5408.96,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.03,0.02,0.0,287.0,356725.69,2355.66
1338,20240706,3259.19,11338.59,5979.05,3462.76,5092.48,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.05,0.05,0.0,592.0,1173185.48,10190.15
161024,20240706,1566.69,1742.71,6295.53,2401.0,7122.05,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.05,0.04,0.0,592.0,356725.69,2355.66
1316,20240706,4024.36,3779.43,5832.82,3193.61,4168.48,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.06,0.06,0.0,287.0,1718687.76,15454.53
160717,20240706,1375.61,1393.74,3000.76,2401.0,2742.91,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.1,0.08,0.0,141.0,9509687.1,3287.37
161028,20240707,1875.07,5106.39,14138.27,2401.0,14343.84,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.02,0.02,0.0,4438.0,356725.64,2355.66
402,20240707,1738.01,3240.21,2696.29,2479.41,2610.1,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.09,0.0,135.0,6582000.51,4515.8
1480,20240707,1393.52,1547.16,3472.65,2401.0,3986.93,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,377.0,6582000.51,4515.81
50027,20240707,9023.76,8227.94,5897.1,3448.63,4338.02,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.06,0.0,259.0,1001842.29,3199.19
164906,20240707,1485.83,4861.09,12393.4,2401.0,8634.51,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.03,0.02,0.0,377.0,1022947.22,5861.46
100050,20240707,2266.09,1416.43,2988.04,2519.68,2860.18,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.07,0.0,377.0,1001842.29,3199.19
86,20240707,2315.47,1349.98,4429.15,3363.15,3162.53,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.09,0.07,0.0,140.0,1001842.29,3199.19
1016,20240707,1430.29,2109.37,3656.32,2401.0,2793.77,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.05,0.0,4438.0,6362326.01,2386.01
530028,20240707,10721.15,14209.77,5604.64,3646.43,3585.68,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.05,0.05,0.0,259.0,1001842.29,3199.19
1407,20240707,1409.17,1349.98,2421.49,2403.12,2446.21,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,140.0,6582000.51,4515.8
965,20240707,1380.46,1485.84,2461.05,2401.0,2465.28,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.07,0.09,0.0,140.0,6582000.51,4515.82
385,20240707,1936.39,1865.72,2465.99,2413.01,2478.71,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,135.0,27150894.1,2949.93
