公司名,股票代码,财报标题,发布时间,PDF链接,stock_type
健帆生物,300529,健帆生物：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220814421.PDF,cyb
蜀道装备,300540,蜀道装备：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220814811.PDF,cyb
华测导航,300627,华测导航：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220815818.PDF,cyb
航天智装,300455,航天智装：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220815539.PDF,cyb
思特奇,300608,思特奇：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220815074.PDF,cyb
双一科技,300690,双一科技：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220814862.PDF,cyb
双林股份,300100,双林股份：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220813708.PDF,cyb
贝斯特,300580,贝斯特：2024年半年度报告,2024-08-07 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-08/1220815659.PDF,cyb
乐歌股份,300729,国泰君安证券股份有限公司关于乐歌人体工学科技股份有限公司向特定对象发行股票之发行保荐书（更新2024年半年报数据,2024-08-07 07:46:31,https://static.cninfo.com.cn/finalpage/2024-08-07/1220813709.PDF,cyb
天华新能,300390,天华新能：2024年半年度报告,2024-08-06 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-07/1220806788.PDF,cyb
风光股份,301100,风光股份：2024年半年度报告,2024-08-06 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-07/1220804776.PDF,cyb
米奥会展,300795,米奥会展：2024年半年度报告,2024-08-06 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-07/1220805005.PDF,cyb
艾比森,300389,艾比森：2024年半年度报告,2024-08-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-06/1220795567.PDF,cyb
贝达药业,300558,贝达药业：2024年半年度报告,2024-08-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-06/1220797251.PDF,cyb
正丹股份,300641,正丹股份：2024年半年度报告,2024-08-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-06/1220796104.PDF,cyb
奥克股份,300082,奥克股份：2024年半年度报告,2024-08-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-06/1220797247.PDF,cyb
汤臣倍健,300146,汤臣倍健：2024年半年度报告,2024-08-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-06/1221138399.PDF,cyb
正海生物,300653,正海生物：2024年半年度报告,2024-08-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-06/1220795710.PDF,cyb
迪普科技,300768,迪普科技：2024年半年度报告,2024-08-05 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-06/1220796451.PDF,cyb
亿纬锂能,300014,亿纬锂能：2024年半年度报告（更正后）,2024-09-02 16:00:00,https://static.cninfo.com.cn/finalpage/2024-09-03/1221114672.PDF,cyb
星源材质,300568,星源材质：2024年半年度报告（更正后）,2024-09-02 11:32:16,https://static.cninfo.com.cn/finalpage/2024-09-02/1221114798.PDF,cyb
拓尔思,300229,：中信建投证券股份有限公司关于拓尔思信息技术股份有限公司向特定对象发行股票之发行保荐书（2024年半年报数据更新版,2024-09-02 10:54:13,https://static.cninfo.com.cn/finalpage/2024-09-02/1221113724.PDF,cyb
睿智医药,300149,睿智医药：2023年半年度报告（更新后）,2024-10-18 12:00:18,https://static.cninfo.com.cn/finalpage/2024-10-18/1221433941.PDF,cyb
睿智医药,300149,睿智医药：2022年年度报告（更新后）,2024-10-18 12:00:13,https://static.cninfo.com.cn/finalpage/2024-10-18/1221433945.PDF,cyb
睿智医药,300149,睿智医药：2023年年度报告（更新后）,2024-10-18 12:00:13,https://static.cninfo.com.cn/finalpage/2024-10-18/1221433949.PDF,cyb
睿智医药,300149,睿智医药：2024年半年度报告（更新后）,2024-10-18 12:00:13,https://static.cninfo.com.cn/finalpage/2024-10-18/1221433952.PDF,cyb
南华仪器,300417,南华仪器：2024年半年度报告（更正后）,2024-10-28 16:00:00,https://static.cninfo.com.cn/finalpage/2024-10-29/1221541056.PDF,cyb
药石科技,300725,药石科技：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891497.PDF,cyb
屹通新材,300930,屹通新材：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892300.PDF,cyb
赢时胜,300377,赢时胜：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892335.PDF,cyb
秀强股份,300160,秀强股份：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892598.PDF,cyb
科思股份,300856,科思股份：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220894843.PDF,cyb
中来股份,300393,中来股份：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891487.PDF,cyb
迈普医学,301033,迈普医学：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891524.PDF,cyb
天源迪科,300047,天源迪科：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891093.PDF,cyb
新雷能,300593,新雷能：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220894969.PDF,cyb
回天新材,300041,回天新材：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220894189.PDF,cyb
新诺威,300765,新诺威：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892859.PDF,cyb
迦南科技,300412,迦南科技：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891240.PDF,cyb
爱朋医疗,300753,爱朋医疗：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892081.PDF,cyb
百胜智能,301083,百胜智能：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220893965.PDF,cyb
罗博特科,300757,罗博特科：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220893683.PDF,cyb
博创科技,300548,博创科技：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220895410.PDF,cyb
万集科技,300552,万集科技：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220894010.PDF,cyb
中威电子,300270,中威电子：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891657.PDF,cyb
隆华新材,301149,隆华新材：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891347.PDF,cyb
新国都,300130,新国都：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220895337.PDF,cyb
利德曼,300289,利德曼：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220891408.PDF,cyb
优德精密,300549,优德精密：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220893008.PDF,cyb
龙源技术,300105,龙源技术：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220894220.PDF,cyb
万辰集团,300972,万辰集团：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892151.PDF,cyb
合康新能,300048,合康新能：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892671.PDF,cyb
科创新源,300731,科创新源：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220892613.PDF,cyb
康华生物,300841,康华生物：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220896599.PDF,cyb
胜宏科技,300476,胜宏科技：2024年半年度报告,2024-08-16 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-17/1220895936.PDF,cyb
科力装备,301552,科力装备：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878226.PDF,cyb
东星医疗,301290,东星医疗：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878932.PDF,cyb
熊猫乳品,300898,熊猫乳品：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881173.PDF,cyb
广哈通信,300711,广哈通信：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881909.PDF,cyb
金明精机,300281,金明精机：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879058.PDF,cyb
晨化股份,300610,晨化股份：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879882.PDF,cyb
金卡智能,300349,金卡智能：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881274.PDF,cyb
森鹰窗业,301227,森鹰窗业：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220882168.PDF,cyb
华力创通,300045,华力创通：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220882015.PDF,cyb
首都在线,300846,首都在线：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881264.PDF,cyb
信测标准,300938,信测标准：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881645.PDF,cyb
中铁装配,300374,中铁装配：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881705.PDF,cyb
亿通科技,300211,亿通科技：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881397.PDF,cyb
光庭信息,301221,光庭信息：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878205.PDF,cyb
欧普康视,300595,欧普康视：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878788.PDF,cyb
川金诺,300505,川金诺：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879649.PDF,cyb
捷捷微电,300623,捷捷微电：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881476.PDF,cyb
朗特智能,300916,朗特智能：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878916.PDF,cyb
鑫宏业,301310,鑫宏业：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878439.PDF,cyb
图南股份,300855,图南股份：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879268.PDF,cyb
迪森股份,300335,迪森股份：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881077.PDF,cyb
天利科技,300399,天利科技：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879641.PDF,cyb
欧圣电气,301187,欧圣电气：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879896.PDF,cyb
金三江,301059,金三江：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220880519.PDF,cyb
恒锋工具,300488,恒锋工具：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879684.PDF,cyb
利安科技,300784,利安科技：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220882724.PDF,cyb
帝尔激光,300776,帝尔激光：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879498.PDF,cyb
达瑞电子,300976,达瑞电子：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879529.PDF,cyb
北鼎股份,300824,北鼎股份：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879047.PDF,cyb
海顺新材,300501,海顺新材：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220879107.PDF,cyb
力诺特玻,301188,力诺特玻：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220880847.PDF,cyb
嘉益股份,301004,嘉益股份：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220881858.PDF,cyb
孩子王,301078,孩子王：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220882334.PDF,cyb
先进数通,300541,先进数通：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878251.PDF,cyb
通源石油,300164,通源石油：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220878486.PDF,cyb
万兴科技,300624,万兴科技：2024年半年度报告,2024-08-15 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-16/1220880057.PDF,cyb
东软载波,300183,东软载波：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870579.PDF,cyb
金禄电子,301282,金禄电子：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220872528.PDF,cyb
晓程科技,300139,晓程科技：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870195.PDF,cyb
天银机电,300342,天银机电：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220871316.PDF,cyb
耐普矿机,300818,耐普矿机：2024年半年报非经营性资金占用及其他关联资金往来情况汇总表,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870205.PDF,cyb
惠伦晶体,300460,惠伦晶体：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220872740.PDF,cyb
中船汉光,300847,中船汉光：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220873049.PDF,cyb
阳普医疗,300030,阳普医疗：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220871628.PDF,cyb
满坤科技,301132,满坤科技：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220872770.PDF,cyb
耐普矿机,300818,耐普矿机：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870201.PDF,cyb
百诚医药,301096,百诚医药：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870509.PDF,cyb
同星科技,301252,同星科技：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870496.PDF,cyb
固高科技,301510,固高科技：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870731.PDF,cyb
宝丽迪,300905,宝丽迪：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220870723.PDF,cyb
高盟新材,300200,高盟新材：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220872465.PDF,cyb
苏奥传感,300507,苏奥传感：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220871058.PDF,cyb
诺瓦星云,301589,诺瓦星云：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220871368.PDF,cyb
大族数控,301200,大族数控：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220871533.PDF,cyb
锋尚文化,300860,锋尚文化：2024年半年度报告,2024-08-14 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-15/1220872159.PDF,cyb
中光防雷,300414,中光防雷：2024年半年度报告,2024-08-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-14/1220861361.PDF,cyb
北路智控,301195,北路智控：2024年半年度报告,2024-08-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-14/1220862705.PDF,cyb
万孚生物,300482,万孚生物：2024年半年度报告,2024-08-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-14/1220860735.PDF,cyb
江苏博云,301003,江苏博云：2024年半年度报告,2024-08-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-14/1220861032.PDF,cyb
旗天科技,300061,旗天科技：2024年半年度报告,2024-08-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-14/1220862016.PDF,cyb
金龙鱼,300999,金龙鱼：2024年半年度报告,2024-08-13 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-14/1220862969.PDF,cyb
新元科技,300472,新元科技：2024年半年度报告,2024-08-12 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-13/1220849607.PDF,cyb
昌红科技,300151,昌红科技：2024年半年度报告,2024-08-12 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-13/1220849517.PDF,cyb
中科环保,301175,中科环保：2024年半年度报告,2024-08-12 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-13/1220850522.PDF,cyb
新天地,301277,新天地：2024年半年度报告,2024-08-12 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-13/1220849348.PDF,cyb
迦南智能,300880,迦南智能：2024年半年度报告,2024-08-12 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-13/1220850938.PDF,cyb
